city,county,lat,lon,province,staID,staName,type
钦州,钦南区,21.9633,108.5959,广西,3404A,北职校(新增191227),B
百色,右江区,23.8798,106.6085,广西,3406A,祈福高中(新增200114),B
绍兴,越城区,29.9361,120.5683,浙江,3408A,绍兴中专(新增200113),B
绍兴,柯桥区,30.0861,120.4906,浙江,3409A,柯桥区政府(新增200106),B
绍兴,上虞区,30.0249,120.8752,浙江,3410A,重华小学(新增200106),B
绍兴,上虞区,30.0137,120.8369,浙江,3411A,上虞中学(新增200402),B
上饶,广丰区,28.4401,118.1953,江西,3413A,广丰区教体局(新增191231),B
,桑海经济技术开发区,28.932,115.8347,,3414A,桑海产业园(新增191231),B
潍坊,高新区,36.7149,119.1755,山东,3416A,潍坊学院(145),B
北京,平谷区,40.1465,117.0709,北京,3417A,平谷新城(145),B
北京,密云区,40.4095,116.8336,北京,3418A,密云新城(145),B
包头,九原区,40.6261,109.9447,内蒙古,3419A,包头市委党校(新增191226),B
乌兰察布,集宁区,40.9779,113.1775,内蒙古,3421A,市委党校(新增200313),B
南京,江宁区,31.9198,118.8436,江苏,3422A,江宁彩虹桥(新增200305),B
南京,溧水区,31.6494,119.0138,江苏,3423A,溧水永阳(新增200421),B
南京,高淳区,31.3302,118.879,江苏,3424A,高淳老职中(新增200515),B
苏州,吴江区,31.1733,120.624,江苏,3425A,越秀幼儿园(新增200109),B
淮安,洪泽区,33.2894,118.8755,江苏,3426A,新华书店(新增200117),B
南京,六合区,32.3578,118.8554,江苏,3427A,六合雄州(新增200515),B
无锡,经开区,31.4753,120.3142,江苏,3428A,华庄(145),B
常州,武进区,31.7066,119.8598,江苏,3429A,武进经发区(新增200107),B
苏州,相城区,31.416,120.6505,江苏,3431A,高铁新城(新增200101),B
南通,崇川区,31.9883,120.9348,江苏,3432A,环境教育馆(新增200112),B
连云港,海州区,34.6539,119.2413,江苏,3434A,工贸学校(新增200331),B
盐城,大丰区,33.205,120.4279,江苏,3436A,大丰高级中学(新增191231),B
乌鲁木齐,达坂城区,43.3658,88.3118,新疆,3437A,达坂城区环保局(新增200108),B
乌鲁木齐,米东区,43.8801,87.6162,新疆,3438A,红光山片区(新增200114),B
乌鲁木齐,水磨沟区,43.8004,87.7024,新疆,3439A,新师大温泉校区(新增200109),B
乌鲁木齐,头屯河区,43.8411,87.4921,新疆,3440A,大绿谷(新增200104),B
石河子,石河子市,44.2331,86.047,新疆,3442A,南区管委会(新增200102),B
广州,花都区,23.5544,113.2902,广东,3443A,花都梯面(新增200103),B
汕头,潮南区,23.2684,116.454,广东,3444A,潮南峡山(新增191226),B
广州,从化区,23.7478,113.7858,广东,3445A,从化良口(新增200103),B
广州,增城区,23.2614,113.8051,广东,3446A,增城荔城(新增200103),B
深圳,坪山区,22.7151,114.3551,广东,3447A,坪山(新增191225),B
珠海,香洲区,22.1163,113.5433,广东,3448A,横琴(新增191226),B
江门,新会区,22.4667,113.05,广东,3449A,新会银湖(新增191228),B
惠州,惠阳区,22.775,114.6517,广东,3452A,大亚湾霞涌(新增200104),B
中山,南区,22.478,113.3528,广东,3454A,中山南区(新增191229),B
清远,清城区,23.7198,113.076,广东,3455A,清城东城(新增191230),B
唐山,曹妃甸区,39.2762,118.4359,河北,3457A,冀东油田职工医院(新增191227),B
邯郸,肥乡区,36.5593,114.7895,河北,3458A,香泉濮院小区(新增191230),B
衡水,冀州区,37.5491,115.5989,河北,3459A,地表水厂(新增191230),B
天津,蓟州区,40.0583,117.4067,天津,3460A,北环路(145),B
天津,宝坻区,39.7169,117.3045,天津,3461A,建设路(145),B
天津,宁河区,39.3521,117.8199,天津,3462A,滨水东路(145),B
宿州,埇桥区,33.591,116.9708,安徽,3463A,社会福利中心(145),B
合肥,瑶海区,31.9147,117.3803,安徽,3464A,高教基地(新增191231),B
芜湖,鸠江区,31.3225,118.4781,安徽,3465A,清苑社区(145),B
阜阳,颍州区,32.8613,115.7901,安徽,3468A,市规划展馆(新增200109),B
阜阳,颍东区,32.9183,115.836,安徽,3469A,枣园社区(新增200204),B
宣城,宣州区,30.9141,118.7724,安徽,3470A,夏渡子站(新增200601),B
郑州,惠济区,34.86776,113.61656,河南,3471A,惠济区政府(145),B
开封,龙亭区,34.8306,114.2485,河南,3473A,技师学院(145),B
新乡,牧野区,35.3327,113.9135,河南,3476A,河师大(145),B
焦作,中站区,35.2539,113.1656,河南,3477A,中站许衡医院(145),B
漯河,郾城区,33.5722,113.9806,河南,3478A,市图书馆(145),B
漯河,召陵区,33.5966,114.1036,河南,3479A,召陵区卫健委(145),B
伊春,伊美区,47.6417,129.1368,黑龙江,3480A,美溪镇(新增200316),B
大庆,萨尔图区,46.6272,125.1272,黑龙江,3481A,萨区政府监测点(新增200102),B
重庆,武隆区,29.3277,107.7541,重庆,3482A,芙蓉中路(新增191228),B
重庆,黔江区,29.5368,108.7661,重庆,3483A,西山(新增200109),B
重庆,江津区,29.32,106.2628,重庆,3484A,行政中心(新增200111),B
重庆,南川区,29.1608,107.0944,重庆,3485A,高寺路(新增200103),B
四平,经开区,43.1411,124.4036,吉林,3486A,植物园(新增200430),B
成都,龙泉驿区,30.5319,104.2394,四川,3487A,车城东七路(新增191227),B
成都,青白江区,30.7453,104.3853,四川,3488A,青白江技师分院(新增191230),B
成都,天府新区,30.4072,104.0789,四川,3489A,科学城(新增191228),B
泸州,纳溪区,28.7703,105.3617,四川,3490A,纳溪区环保局(新增191226),B
绵阳,涪城区,31.5322,104.69,四川,3491A,西科大附属小学(新增191230),B
绵阳,安州区,31.5343,104.5648,四川,3492A,安州区旅游局(新增191231),B
济南,济阳区,36.9782,117.1673,山东,3494A,济阳区政府(145),B
临沂,兰山区,35.1084,118.3604,山东,3496A,南坊新区(145),B
济宁,兖州区,35.5593,116.8249,山东,3501A,服务中心(145),B
泰安,泰山区,36.2275,117.1812,山东,3502A,国网新校(145),B
泰安,岱岳区,36.2018,117.0313,山东,3503A,交通技校(145),B
泰安,高新区,36.13,117.0829,山东,3504A,山东第一医科大学(145),B
威海,临港区,37.3414,122.1379,山东,3505A,临港区管委会(新增200107),B
日照,高新区,35.4625,119.5328,山东,3507A,职业技术学院(145),B
德州,陵城区,37.3319,116.5652,山东,3511A,陵城艺术中心(145),B
聊城,东昌府区,36.4361,116.0445,山东,3513A,九州社区(145),B
滨州,经济开发区,37.3553,117.9378,山东,3515A,开发区一中(145),B
滨州,沾化区,37.694,118.0917,山东,3516A,金海六路(145),B
石嘴山,大武口区,38.9836,106.3495,宁夏,3520A,妇女儿童医院(新增200119),B
石嘴山,惠农区,39.2069,106.7492,宁夏,3521A,石大公路(新增200424),B
固原,原州区,35.9959,106.2177,宁夏,3522A,原州区十五小(145),B
银川,兴庆区,38.3856,106.5105,宁夏,3523A,滨河新区(新增200112),B
西安,鄠邑区,34.1164,108.6116,陕西,3524A,文体局(新增200102),B
咸阳,秦都区,34.4078,108.6396,陕西,3525A,奥体中心(新增200102),B
福州,长乐区,25.9664,119.5189,福建,3526A,吴航(新增200117),B
厦门,集美区,24.5688,118.0958,福建,3527A,集美中学(新增200106),B
厦门,同安区,24.7245,118.1493,福建,3528A,同安二实小(新增200318),B
泉州,丰泽区,24.9264,118.6333,福建,3529A,城华南路(新增200110),B
漳州,芗城区,24.5314,117.6296,福建,3530A,西洋坪路(新增200103),B
桂林,雁山区,25.1253,110.296,广西,3531A,旅游学院(新增200120),B
玉林,福绵区,22.5893,110.0527,广西,3533A,福绵环保局(新增191223),B
贺州,平桂区,24.4553,111.4744,广西,3534A,西湾(新增200102),B
遵义,播州区,27.5919,106.8547,贵州,3536A,第十二小学(新增191223),B
黔南州,都匀市,26.2978,107.5175,贵州,3538A,沙坝(新增200107),B
三亚,海棠区,18.3443,109.7348,海南,3540A,君悦子站(新增200108),B
儋州,儋州市,19.5167,109.5726,海南,3541A,第一中学子站(新增200211),B
上海,奉贤区,30.925,121.4891,上海,3544A,奉贤南桥新城(新增200108),B
宜昌,猇亭区,30.552,111.4606,湖北,3546A,猇亭区张家湾站,B
荆门,漳河新区,31.0138,112.1632,湖北,3547A,龙泉中学南校,B
恩施州,恩施市,30.3772,109.5061,湖北,3549A,龙凤新区,B
昆明,官渡区,24.9786,102.7997,云南,3550A,昆明学院(新增191222),B
昆明,晋宁区,24.6736,102.5967,云南,3551A,晋宁区生态环境分局(新增191223),B
昆明,西山区,24.9856,102.6678,云南,3552A,云天化总部(新增191226),B
杭州,富阳区,30.0494,119.9464,浙江,3557A,镇二中(新增200113),B
杭州,临安区,30.2367,119.7183,浙江,3558A,市府大楼(新增200113),B
绍兴,柯桥区,30.0415,120.4722,浙江,3560A,柯桥妇保(新增200114),B
温州,瓯海区,27.9251,120.6985,浙江,3561A,茶山(新增191227),B
台州,黄岩区,28.6681,121.2568,浙江,3564A,台州科技职业学院(145),B
大同,云冈区,40.1122,113.1367,山西,3565A,云冈站(145),B
大同,新荣区,40.2556,113.1186,山西,3566A,图书馆(145),B
大同,云州区,40.0461,113.5931,山西,3567A,区一中(新增200525),B
长治,潞城区,36.3489,113.235,山西,3570A,潞城四中(145),B
朔州,平鲁区,39.53,112.2931,山西,3571A,一水厂(145),B
石家庄,栾城区,37.9063,114.6611,河北,3572A,栾城区政府,B
石家庄,藁城区,38.023,114.8433,河北,3573A,藁城实验学校,B
石家庄,井陉矿区,38.0706,114.0689,河北,3574A,井陉矿区区委大楼(145),B
唐山,丰南区,39.5809,118.0886,河北,3575A,正泰大街热力站,B
唐山,古冶区,39.7404,118.4514,河北,3577A,金山小学,B
唐山,开平区,39.6407,118.288,河北,3578A,政务服务中心,B
邯郸,永年区,36.779,114.5124,河北,3579A,永年区实验高中(新增200517),B
保定,满城区,38.9434,115.3228,河北,3581A,满城区生态环境分局,B
保定,清苑区,38.771,115.4965,河北,3582A,清苑区第二中学,B
保定,徐水区,39.0255,115.6521,河北,3583A,徐水物探局,B
雄安新区,容城县,39.0341,115.8844,河北,3584A,容城县环境保护局(145),B
雄安新区,安新县,38.9405,115.923,河北,3586A,安新县民政局(145),B
雄安新区,安新县,38.9338,115.9324,河北,3587A,安新县电力局(145),B
雄安新区,雄县,38.9816,116.0901,河北,3588A,雄县环境保护局(145),B
雄安新区,雄县,39.0046,116.1105,河北,3589A,雄县国土资源局(145),B
郑州,航空港区,34.55894,113.83738,河南,3590A,北区建设指挥部(145),B
郑州,上街区,34.80323,113.30949,河南,3591A,上街区政府(145),B
洛阳,吉利区,34.8993,112.5736,河南,3593A,吉利监测站(145),B
鹤壁,鹤山区,35.9603,114.1572,河南,3596A,南山宾馆(145),B
许昌,建安区,34.1251,113.8134,河南,3597A,建安区兴业大厦(145),B
重庆,合川区,29.9851,106.2649,重庆,3599A,书院路(新增191231),B
重庆,璧山区,29.5559,106.2339,重庆,3600A,虎峰(新增191224),B
重庆,铜梁区,29.8342,106.0499,重庆,3601A,龙门街(新增191226),B
西安,高陵区,34.5236,109.09,陕西,3605A,无线电监控中心(新增200102),B
,空港新城,34.46,108.7108,,3606A,北杜(新增200102),B
,泾河新城,34.4978,108.8558,,3608A,崇文塔(新增200102),B
重庆,荣昌区,29.4105,105.5933,重庆,3610A,昌元(新增191226),B
克拉玛依,白碱滩区,45.6899,85.1045,新疆,3612A,白碱滩区新站(并行145),B
昌吉州,昌吉市,44.0142,87.3095,新疆,3613A,亚心广场(并行145),B
和田地区,和田市,37.0877,79.924,新疆,3614A,地区环保局,B
巴中,巴州区,31.8344,106.7616,四川,3616A,市中心医院(并行145),B
广元,利州区,32.4166,105.8047,四川,3617A,经开区(并行145),B
太原,晋源区,37.782,112.4701,山西,3618A,金胜(并行145),B
阳泉,开发区,37.8571,113.617,山西,3619A,龙柱(并行145),B
晋城,城区,35.4828,112.8271,山西,3620A,泽州一中(并行145),B
乌海,海勃湾区,39.6778,106.8288,内蒙古,3621A,聚英学校(并行145),B
深圳,宝安区,22.5861,113.8953,广东,3623A,西乡(并行145),B
佛山,顺德区,22.7642,113.2544,广东,3625A,容桂街道办(并行145),B
东莞,市区,23.0202,113.7533,广东,3626A,南城元岭(并行145),B
东莞,市区,23.0457,113.7875,广东,3627A,东城主山(并行145),B
云浮,云城区,22.9374,112.0336,广东,3628A,文笔(并行145),B
西宁,城东区,36.5786,101.8305,青海,3629A,世纪职校(并行145),B
西宁,城西区,36.6397,101.7413,青海,3630A,师大城西校区(并行145),B
洛阳,涧西区,34.662,112.3677,河南,3635A,河南科技大学西苑校区(并行145),B
洛阳,西工区,34.6781,112.4388,河南,3636A,英才小学(并行145),B
七台河,桃山区,45.7761,131.0176,黑龙江,3637A,人民广场(启用200627),B
自贡,自流井区,29.3338,104.7636,四川,3638A,轻化工大学(并行145),B
德阳,旌阳区,31.1244,104.4019,四川,3639A,市教育局(并行145),B
青岛,市北区,36.0736,120.3503,山东,3642A,市北区南部(并行145),B
青岛,李沧区,36.1805,120.3948,山东,3643A,李沧区北部(并行145),B
淄博,高新区,36.8406,118.0253,山东,3645A,东风化工厂(并行145),B
东营,东营区,37.4623,118.4978,山东,3646A,胜利站(并行145),B
菏泽,牡丹区,35.2706,115.4702,山东,3647A,菏泽医专(并行145),B
宜昌,高新区,30.7273,111.3119,湖北,3653A,云深路(并行145),B
鄂州,鄂城区,30.4089,114.8094,湖北,3654A,精准医疗中心,B
咸宁,咸安区,29.8683,114.3375,湖北,3655A,长江产业园(并行145),B
杭州,下城区,30.2864,120.1556,浙江,3656A,消防大队(并行145),B
绍兴,越城区,30.0764,120.6153,浙江,3658A,袍江中学(并行145),B
金华,婺城区,29.1131,119.6557,浙江,3659A,气象局,B
齐齐哈尔,富拉尔基区,47.2075,123.6333,黑龙江,3662A,富区青少年活动中心(启用191231),B
临汾,尧都区,36.0414,111.5036,山西,3668A,城南(启用191230),B
安阳,城乡一体化示范区,36.0637,114.4705,河南,3669A,左辅环卫站(145),B
运城,盐湖区,35.0439,111.0522,山西,3670A,禹都公园(并行145),B
北京,丰台区,39.8204,116.1541,北京,3672A,丰台云岗(145),B
北京,通州区,39.9081,116.6804,北京,3673A,通州东关(145),B
北京,大兴区,39.7733,116.4672,北京,3675A,大兴旧宫(145),B
德宏州,芒市,24.4368,98.5881,云南,3677A,芒市人民政府综合楼(启用200103),B
济南,天桥区,36.6819,116.9814,山东,3682A,济南四建(启用200106),B
包头,昆都仑区,40.6576,109.8331,内蒙古,3683A,昆区政府(启用200107),B
新乡,凤泉区,35.372,113.9003,河南,3689A,行政服务中心(145),B
南昌,青山湖区,28.7031,115.9721,江西,3690A,外国语学校(启用200108),B
唐山,路南区,39.6202,118.1436,河北,3693A,路南电大(启用200110),B
北京,延庆区,40.4563,115.986,北京,3694A,延庆石河营(145),B
北京,怀柔区,40.3053,116.6151,北京,3695A,怀柔新城(145),B
北京,丰台区,39.8768,116.2545,北京,3696A,丰台小屯(145),B
北京,密云区,40.3844,116.84,北京,3697A,密云镇(145),B
呼和浩特,新城区,40.8389,111.6518,内蒙古,3699A,海东办(启用200113),B
雅安,雨城区,29.9956,103.0456,四川,3700A,康养中心(对照点)(启用200229),B
宿州,埇桥区,33.6252,116.9648,安徽,3701A,皖北煤电集团(启用200114),B
鸡西,鸡冠区,45.3073,131.0207,黑龙江,3707A,欧美日汽修厂(启用200301),B
通辽,科尔沁区,43.6189,122.2922,内蒙古,3708A,东方明珠社区(启用200221),B
鸡西,鸡冠区,45.3106,130.9967,黑龙江,3709A,市政设施管理处(启用200301),B
宁波,江北区,29.8975,121.5594,浙江,3710A,白沙活动中心(启用200303),B
四平,铁西区,43.1666,124.3419,吉林,3713A,世纪城(启用200414),B
蚌埠,禹会区,32.9314,117.3092,安徽,3715A,蚌埠田家炳中学(启用200430),B
日喀则,桑珠孜区,29.2426,88.8781,西藏,3726A,林业技术推广中心,B
宜宾,翠屏区,28.8071,104.68,四川,3728A,白酒学院,B
东营,东营区,37.26,118.35,山东,3734A,理想之城(启用20201117),B
临沂,罗庄区,35.03,118.392,山东,3860A,皇山花园小区(启用211119),B
潍坊,寒亭区,36.7699,119.2041,山东,3861A,寒亭区实验一小,B
营口,站前区,40.66302,122.2469,辽宁,3866A,三高中,B
海东,平安区,36.5056,102.0738,青海,3867A,平安区公安北苑,B
