city,count,county,lat,lon,province,staID,staName,type
绍兴,1080,新昌县,29.49417,120.91083,浙江,330624002,城东站,C
绍兴,1080,诸暨市,29.6894,120.2403,浙江,330681001,杨树畈,C
绍兴,1080,嵊州市,29.5697,120.8279,浙江,330683002,丽湖小区,C
深圳,1071,龙华区,22.6198,114.0261,广东,3306A,民治(新增191224),B
金华,1080,武义县,28.89611,119.81135,浙江,330723001,县政府大楼,C
金华,1080,武义县,28.91723,119.80299,浙江,330723002,环保大楼,C
金华,1080,浦江县,29.46314,119.88359,浙江,330726001,实验中学,C
金华,1080,浦江县,29.436,119.928,浙江,330726002,浦江中学,C
金华,1080,兰溪市,29.21832,119.47146,浙江,330781001,监测站,C
金华,1080,兰溪市,29.22987,119.48647,浙江,330781002,兰溪八中,C
金华,1080,东阳市,29.30096,120.24157,浙江,330783001,广厦学院,C
金华,1080,东阳市,29.27466,120.24122,浙江,330783002,环保大楼,C
金华,1080,永康市,28.89403,120.02714,浙江,330784001,监测站,C
金华,1080,永康市,28.90016,120.01452,浙江,330784002,西城供电所,C
深圳,1071,龙岗区,22.6451,114.1871,广东,3307A,横岗(新增191224),B
衢州,1080,龙游县,29.03918,119.16748,浙江,330825001,建设大楼,C
衢州,1080,江山市,28.72817,118.62274,浙江,330881002,人民医院,C
珠海,1080,金湾区,22.0569,113.3494,广东,3308A,金湾(新增191225),B
舟山,1080,岱山县,30.2669,122.2203,浙江,330921001,环保大楼,C
台州,1080,玉环市,28.1267,121.2427,浙江,331021001,玉环环监站,C
台州,1080,玉环市,28.2192,121.2847,浙江,331021002,楚门中心小学,C
台州,1080,天台县,29.1517,121.0078,浙江,331023001,环保大楼,C
台州,1080,天台县,29.1364,121.0339,浙江,331023002,实验中学,C
台州,1080,仙居县,28.8589,120.725,浙江,331024001,仙居环监站,C
台州,1080,仙居县,28.7414,120.4719,浙江,331024002,新生中学,C
台州,1080,温岭市,28.3742,121.3749,浙江,331081001,温岭环监站,C
台州,1080,温岭市,28.3917,121.3859,浙江,331081002,之江高级中学,C
